"","V1","V2","V3","V4"
"1",0.0254035515951683,0.019506289504217,0.0881452592634968,0.0166137312548997
"2",0.0296348936712851,0.0163548239629353,0.0992113450348365,0.0129180190355397
"3",0.0484030848313148,0.0231400731185626,0.100759048272576,0.0163106314257464
"4",0.0359269138726839,0.0194735853983887,0.0646875439170057,0.0182777335191845
"5",0.0312750437175285,0.0218457797844703,0.0974392850507186,0.024506257739137
"6",0.0315307939070814,0.0289295743895547,0.100991989312548,0.0248209479065525
"7",0.0343031801005523,0.0248737584347729,0.12370584712342,0.0296918307781115
"8",0.0464646402980318,0.0293584546424765,0.161093512261368,0.0740088542378654
"9",0.0564240357149224,0.0176647856523157,0.128011665392727,0.0164266688180705
"10",0.0333719559237727,0.0176521487360514,0.0991973792926951,0.0150289538413176
"11",0.0278209166997911,0.0218377837642046,0.130800373002026,0.0182359275342357
"12",0.0412997586120839,0.0208325559668177,0.0810511153578423,0.018870843867874
"13",0.0774985683978727,0.0207901323130809,0.12854220584328,0.0171189318859169
"14",0.083420179843816,0.0170502146692577,0.106393252068767,0.0132821579192005
"15",0.0256215286908181,0.0194454220861831,0.0915040554826564,0.0154042777875532
"16",0.177481650097594,0.0275229638435954,0.118402189972456,0.0454778221098994
"17",0.0258053804264707,0.0179044959796771,0.0777966663301457,0.0160766903432886
"18",0.0499505571390118,0.018046878317423,0.0728425951231062,0.0138213037001774
"19",0.0234173563721149,0.0194115361567523,0.0709408189899212,0.015751643882898
"20",0.145207504858278,0.0199236504456311,0.148974906613548,0.0209296061253002
"21",0.0309809592764767,0.0202481246748357,0.148653357132233,0.0211715832081974
"22",0.026465050773089,0.0197737897302365,0.0979179748060685,0.0176141560852554
"23",0.0314434399525304,0.0331130986345819,0.183046251141264,0.0706018713731207
"24",0.0374955987068627,0.0260340057922002,0.149879045486481,0.0429928704948457
"25",0.0421475278820683,0.0313571544205658,0.242176850164979,0.0835366084540261
"26",0.0700318209642445,0.0218829477510168,0.153089901935542,0.0299830354249443
"27",0.030171183698457,0.0222492383827804,0.0867915411463662,0.0256958558102092
"28",0.0370446743285099,0.0299787336630546,0.108771966547699,0.0277735956805944
"29",0.0399558494862102,0.0212709904945871,0.0508862900227891,0.0236815832105733
"30",0.0285774939905709,0.0214056301638514,0.0948481458634456,0.0204053750322431
"31",0.0338878828646906,0.0285064809537472,0.0694481045677559,0.0332325456391605
"32",0.031921257562889,0.0189491333017513,0.155460397483018,0.01602722231818
"33",0.0321152959690471,0.0191648022567165,0.108621864445383,0.0191368102025834
"34",0.0304150883293887,0.0183331079891793,0.119406704615007,0.0181060778693771
"35",0.137861048936565,0.0225739363756377,0.131902092623494,0.0193334465862173
"36",0.0382681135944021,0.0184981759928608,0.0909073519033369,0.0169410862038639
"37",0.0716390644020924,0.0225361717776151,0.0800207167027843,0.0185563444959048
"38",0.0489768625046495,0.0233731681180235,0.0993620159985144,0.0213517945552466
"39",0.0346100699247972,0.024182333269816,0.0953802801487128,0.0347004722506115
"40",0.0498927950646896,0.02611859902894,0.115023170685198,0.0637125298284831
"41",0.0776184730592722,0.020338887802346,0.100207208452704,0.0190458922248547
"42",0.0673345167490891,0.0255957143155205,0.099534116129266,0.0566343143729727
"43",0.0581562701004418,0.0217569569200212,0.089562570133904,0.0238619093801162
"44",0.0243073550898667,0.0199391027700049,0.0794667822440085,0.0152372971865596
"45",0.0272698523060796,0.0298951207170267,0.0856870449836125,0.0150148526309134
"46",0.0366535266697991,0.0220800316147421,0.0835509773722456,0.0183905577516878
"47",0.026506006240678,0.0178810145415876,0.122389862654032,0.0904580865723249
"48",0.0272465425131648,0.0182319545539708,0.0829702430815123,0.0172624949528401
"49",0.0404728302996212,0.0258335736095533,0.0635218972303576,0.0209587880148796
"50",0.0391340987421975,0.0206432638168992,0.191482968909396,0.0149387975819699
"51",0.0871702443793925,0.0191431008947973,0.100465805625241,0.0255654173311367
"52",0.0219625462571987,0.0194588340009745,0.0711009536409491,0.0156945667799801
"53",0.0415415613983129,0.0234397981345698,0.102913135465892,0.023148279023708
"54",0.0337525393114983,0.0217161557012567,0.200424947999013,0.0228784248045715
"55",0.0310545629671546,0.0273397026979222,0.105243715239799,0.0285458833725029
"56",0.0253163477755173,0.0191426482954299,0.0909253677017402,0.0157713778134704
"57",0.0285115177207217,0.0198433891001199,0.103100807450005,0.017027594217339
"58",0.0251723601175885,0.0188770829114917,0.097307277792512,0.0188521418034467
"59",0.0232040178382136,0.0216999355771794,0.0861446224469407,0.0212775110032631
"60",0.0406046333167253,0.028316748939613,0.0836180639744668,0.0251482437546907
"61",0.0425912055838985,0.0230474867376558,0.114175565769283,0.0193230236105156
"62",0.0521874987907838,0.033354350346123,0.12964451246369,0.0453624991116611
"63",0.0272649177268485,0.0201607595833581,0.0993242838832213,0.0143234803688472
"64",0.0535415619279471,0.018309777541431,0.0914088683818479,0.0182408566150635
"65",0.198553673381846,0.0206388527938849,0.232013511380939,0.0194407863925839
"66",0.093301005646701,0.0242776360098597,0.150700661193331,0.0997542373938136
"67",0.0325512243306031,0.0232105907137652,0.114177002435228,0.0206626034049847
"68",0.0312908212233033,0.0255814065335978,0.186163708935762,0.0203972300711997
"69",0.0243822390715307,0.0207637148893314,0.0783177973824643,0.01422877765635
"70",0.0281496152603475,0.0246654964028965,0.121783408203678,0.0337992028341765
"71",0.0291981390065126,0.0201904212309851,0.0685060034801433,0.0196031280475027
"72",0.0725702697920649,0.0371286029759423,0.0888202031497515,0.0292012558312299
"73",0.0652114561167007,0.0223795818885766,0.094390811911334,0.0297256713556462
"74",0.0274600032047085,0.0183705143585993,0.10522280409438,0.0175852176281442
"75",0.068014071216527,0.0270231521267024,0.229079053842565,0.0482601421810019
"76",0.0419117711898335,0.0226759712971479,0.178702388778929,0.0906434735550559
"77",0.0271300318656284,0.0220083032419107,0.217078000916063,0.102107197042927
"78",0.0632680209807234,0.0296531590384842,0.125873181575292,0.0563366515461841
"79",0.0540034355498297,0.0220690614436081,0.0923258405924999,0.0344842507535799
"80",0.0479548922089457,0.0237919634589457,0.0737394121018527,0.0229829521389692
"81",0.03514090581501,0.0225111738143821,0.148534391965542,0.0355922914599494
"82",0.0304621319872543,0.020727165317733,0.107087299977166,0.0258808318592037
"83",0.0875858326816045,0.0225966815211158,0.0894414318292441,0.0207904112760327
"84",0.0294243832395918,0.0161528576135944,0.0798076696998977,0.0172827129660501
"85",0.095047199434189,0.0411471952781878,0.210672865237288,0.0309399874102277
"86",0.0266666940974457,0.0227894484436619,0.0887348723808141,0.023376807244747
"87",0.125217847214503,0.02353650003793,0.153249659528266,0.0574003099289051
"88",0.0398025111146653,0.0274694383083674,0.187984959360075,0.0228108737025011
"89",0.0645330483355812,0.0210349076963723,0.0970572631737669,0.0204340152768048
"90",0.0317872729322646,0.0251902075302453,0.108575320214658,0.0205387280273813
"91",0.0324556017522522,0.0266356130243031,0.0767355355791647,0.0225836670368586
"92",0.0346394857384055,0.0226821490209193,0.0797939691599938,0.0188094670644882
"93",0.0405869330713841,0.0329115266827484,0.0748468155505415,0.0307057305884739
"94",0.0253072933785255,0.0188409427695924,0.122727622570184,0.0194884882416423
"95",0.0904107340148735,0.0353475048396409,0.155568631968857,0.0545084712557371
"96",0.111531395844477,0.0243923766088724,0.120624046465382,0.132209190023632
"97",0.0301453386404001,0.023251423385109,0.0771742119897496,0.0213602643542225
"98",0.0331484429546734,0.0222249485610641,0.158847710706259,0.0201837509360475
"99",0.0307650315236021,0.0233315281435696,0.106487391038452,0.0274656574096106
"100",0.0607801570940487,0.0233511246356213,0.100879108778513,0.0188353199049601
